,Time,Status
0,0 days 00:00:08.468000,Inactive
1,0 days 00:58:15.512000,Started
2,0 days 02:20:42.761000,Finished
3,0 days 02:26:33.209000,Finalised
4,0 days 02:26:33.380000,Ends
