,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:22.371000,19.3,75.8,1002.5,False,21.6,240,1.3
1,0 days 00:01:22.386000,19.3,75.7,1002.5,False,21.7,270,1.6
2,0 days 00:02:22.398000,19.3,75.9,1002.7,False,21.5,295,1.5
3,0 days 00:03:22.412000,19.3,75.9,1002.6,False,21.5,280,2.6
4,0 days 00:04:22.426000,19.2,76.0,1002.7,False,21.4,267,2.0
5,0 days 00:05:22.438000,19.2,76.0,1002.7,False,21.3,297,2.0
6,0 days 00:06:22.451000,19.2,76.0,1002.7,False,21.3,297,2.0
7,0 days 00:07:22.470000,19.1,75.6,1002.8,False,21.3,289,2.0
8,0 days 00:08:22.661000,19.1,75.9,1002.8,False,21.2,312,1.4
9,0 days 00:09:22.497000,19.1,75.5,1002.7,False,21.2,272,1.4
10,0 days 00:10:22.508000,19.1,75.7,1002.8,False,21.1,273,2.8
11,0 days 00:11:22.521000,19.0,75.8,1002.9,False,21.1,289,1.6
12,0 days 00:12:22.536000,19.0,75.8,1002.9,False,21.1,289,1.6
13,0 days 00:13:22.549000,19.1,75.8,1002.7,False,21.2,283,1.7
14,0 days 00:14:22.568000,19.1,75.8,1002.7,False,21.2,283,1.7
15,0 days 00:15:22.576000,19.1,75.3,1002.8,False,21.4,300,1.5
16,0 days 00:16:22.589000,19.2,75.7,1002.8,False,21.4,287,1.3
17,0 days 00:17:22.605000,19.2,75.4,1002.9,False,21.4,305,1.3
18,0 days 00:18:22.616000,19.3,75.0,1002.8,False,21.5,356,2.1
19,0 days 00:19:22.632000,19.3,74.6,1002.7,False,21.5,284,1.5
20,0 days 00:20:22.646000,19.3,74.7,1002.8,False,21.5,275,1.7
21,0 days 00:21:22.664000,19.3,74.1,1002.7,False,21.6,297,1.6
22,0 days 00:22:22.684000,19.3,74.1,1002.7,False,21.6,297,1.6
23,0 days 00:23:22.695000,19.3,73.8,1002.8,False,21.6,259,2.4
24,0 days 00:24:22.700000,19.3,73.6,1002.8,False,21.5,297,2.3
25,0 days 00:25:22.714000,19.3,73.6,1002.8,False,21.5,297,2.3
26,0 days 00:26:22.804000,19.4,73.2,1002.8,False,21.6,303,2.2
27,0 days 00:27:22.742000,19.4,73.2,1002.8,False,21.6,303,2.2
28,0 days 00:28:22.754000,19.4,73.3,1002.8,False,21.5,256,1.9
29,0 days 00:29:22.768000,19.3,73.6,1002.9,False,21.3,282,2.1
30,0 days 00:30:22.783000,19.3,73.9,1002.8,False,21.3,305,1.2
31,0 days 00:31:22.795000,19.3,74.1,1002.8,False,21.3,284,1.5
32,0 days 00:32:22.811000,19.3,74.1,1002.8,False,21.3,284,1.5
33,0 days 00:33:22.823000,19.4,73.9,1002.8,False,21.3,289,1.6
34,0 days 00:34:22.840000,19.3,74.5,1002.8,False,21.3,279,2.0
35,0 days 00:35:23.113000,19.3,74.5,1002.8,False,21.3,279,2.0
36,0 days 00:36:23.006000,19.4,74.2,1002.9,False,21.6,323,2.0
37,0 days 00:37:22.878000,19.4,73.9,1002.9,False,21.6,299,2.1
38,0 days 00:38:22.892000,19.4,74.0,1002.9,False,21.7,266,1.8
39,0 days 00:39:22.907000,19.4,74.0,1002.9,False,21.7,238,1.2
40,0 days 00:40:22.920000,19.4,73.8,1002.9,False,21.6,290,1.6
41,0 days 00:41:22.932000,19.4,74.0,1002.9,False,21.7,291,1.4
42,0 days 00:42:22.946000,19.4,73.8,1002.8,False,21.8,239,1.1
43,0 days 00:43:22.960000,19.4,73.8,1002.8,False,21.8,239,1.1
44,0 days 00:44:22.973000,19.4,73.8,1002.9,False,21.7,259,1.3
45,0 days 00:45:22.989000,19.5,73.5,1002.8,False,21.9,282,1.5
46,0 days 00:46:23.003000,19.5,73.6,1002.8,False,21.9,271,2.0
47,0 days 00:47:23.015000,19.5,73.3,1002.8,False,21.9,279,2.0
48,0 days 00:48:23.028000,19.5,73.3,1002.8,False,21.9,289,1.7
49,0 days 00:49:23.042000,19.5,73.2,1002.8,False,21.9,272,1.4
50,0 days 00:50:23.053000,19.5,73.4,1002.8,False,21.7,277,1.6
51,0 days 00:51:23.067000,19.5,73.4,1002.8,False,21.7,281,1.7
52,0 days 00:52:23.081000,19.5,73.4,1002.8,False,21.7,281,1.7
53,0 days 00:53:23.095000,19.5,73.7,1002.8,False,21.7,246,2.0
54,0 days 00:54:23.172000,19.5,73.5,1002.8,False,21.7,291,1.2
55,0 days 00:55:23.121000,19.5,73.3,1002.8,False,21.7,278,2.0
56,0 days 00:56:23.134000,19.5,73.6,1002.9,False,21.6,275,1.6
