,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-10-27 17:45:04,Other,RISK OF RAIN FOR THIS SESSION IS 40%,,,,,,
1,2018-10-27 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2018-10-27 18:06:31,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 1,,,,,5,
3,2018-10-27 18:09:50,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 11,,,,,44,
4,2018-10-27 18:10:28,CarEvent,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 11,,,,,14,
5,2018-10-27 18:12:04,Other,TIME DISALLOWED FOR CAR 14 (ALO) - TRACK LIMITS,,,,,,
6,2018-10-27 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
7,2018-10-27 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2018-10-27 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
9,2018-10-27 18:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2018-10-27 19:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
