,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:42.876000,18.5,63.9,783.8,False,25.5,257,0.8
1,0 days 00:01:42.890000,18.6,62.5,783.8,False,25.5,279,1.1
2,0 days 00:02:42.904000,18.6,62.0,783.8,False,25.6,266,1.4
3,0 days 00:03:42.919000,18.5,62.5,783.8,False,25.4,267,0.9
4,0 days 00:04:42.935000,18.5,63.1,783.8,False,25.4,280,1.2
5,0 days 00:05:42.949000,18.5,63.4,783.8,False,25.4,248,1.2
6,0 days 00:06:42.962000,18.5,63.7,783.9,False,25.3,261,1.1
7,0 days 00:07:42.976000,18.5,63.4,783.8,False,25.3,222,0.9
8,0 days 00:08:42.993000,18.6,63.8,783.9,False,25.3,284,0.7
9,0 days 00:09:43.008000,18.5,62.8,783.8,False,25.2,0,0.7
10,0 days 00:10:43.025000,18.5,63.7,783.8,False,25.2,242,0.5
11,0 days 00:11:43.036000,18.6,63.6,783.8,False,25.3,252,1.1
12,0 days 00:12:43.228000,18.7,63.1,783.8,False,25.4,249,1.4
13,0 days 00:13:43.065000,18.7,62.6,783.7,False,25.3,240,1.0
14,0 days 00:14:43.079000,18.7,62.8,783.7,False,25.3,268,0.6
15,0 days 00:15:43.093000,18.6,62.3,783.7,False,25.4,203,0.4
16,0 days 00:16:43.110000,18.6,62.7,783.7,False,25.4,287,0.7
17,0 days 00:17:43.127000,18.6,63.1,783.6,False,25.4,238,1.1
18,0 days 00:18:43.137000,18.6,62.3,783.7,False,25.4,226,0.8
19,0 days 00:19:43.153000,18.7,62.4,783.7,False,25.6,245,1.4
20,0 days 00:20:43.168000,18.7,62.6,783.7,False,25.7,280,0.8
21,0 days 00:21:43.182000,18.8,62.5,783.6,False,25.7,282,0.7
22,0 days 00:22:43.196000,18.7,61.9,783.7,False,25.7,209,1.3
23,0 days 00:23:43.209000,18.6,62.8,783.6,False,25.8,205,1.5
24,0 days 00:24:43.225000,18.5,63.1,783.6,False,26.0,215,1.1
25,0 days 00:25:43.240000,18.7,64.2,783.6,False,26.3,0,0.6
26,0 days 00:26:43.255000,18.8,63.4,783.6,False,26.5,253,0.4
27,0 days 00:27:43.270000,18.8,63.4,783.6,False,26.5,253,0.4
28,0 days 00:28:43.286000,19.2,63.1,783.6,False,26.7,254,1.8
29,0 days 00:29:43.306000,19.2,62.3,783.6,False,26.6,0,0.9
30,0 days 00:30:43.314000,19.2,62.9,783.6,False,26.7,282,1.1
31,0 days 00:31:43.329000,19.1,62.4,783.6,False,26.7,255,1.7
32,0 days 00:32:43.342000,18.9,62.7,783.5,False,26.9,264,2.4
33,0 days 00:33:43.356000,18.9,63.7,783.5,False,26.9,260,1.7
34,0 days 00:34:43.370000,18.8,63.1,783.4,False,26.9,223,1.7
35,0 days 00:35:43.386000,18.9,63.5,783.6,False,27.0,240,0.9
36,0 days 00:36:43.400000,19.0,62.6,783.6,False,27.1,246,1.2
37,0 days 00:37:43.415000,18.9,61.9,783.4,False,27.2,289,1.9
38,0 days 00:38:43.435000,18.9,61.9,783.4,False,27.2,289,1.9
39,0 days 00:39:43.443000,18.9,62.6,783.5,False,27.2,279,1.0
40,0 days 00:40:43.459000,18.9,61.6,783.5,False,27.2,264,1.3
41,0 days 00:41:43.472000,18.9,62.1,783.5,False,27.1,259,0.8
42,0 days 00:42:43.490000,19.0,61.6,783.5,False,27.4,293,0.6
43,0 days 00:43:43.503000,18.9,61.2,783.4,False,27.5,275,0.8
44,0 days 00:44:43.516000,18.9,61.7,783.5,False,27.5,300,0.4
45,0 days 00:45:43.533000,19.1,62.2,783.4,False,27.7,272,1.0
46,0 days 00:46:43.546000,19.4,61.0,783.4,False,28.0,269,0.9
47,0 days 00:47:43.560000,19.4,61.0,783.5,False,28.3,285,2.0
48,0 days 00:48:43.575000,19.2,61.1,783.4,False,28.5,0,1.0
49,0 days 00:49:43.599000,19.3,61.9,783.4,False,28.8,278,1.2
50,0 days 00:50:43.605000,19.5,59.9,783.4,False,30.5,272,1.1
51,0 days 00:51:43.619000,19.6,60.0,783.3,False,30.5,323,0.8
52,0 days 00:52:43.632000,19.4,60.8,783.4,False,29.8,0,0.4
53,0 days 00:53:43.648000,19.8,60.5,783.4,False,29.8,235,0.0
54,0 days 00:54:43.660000,19.7,59.4,783.3,False,29.8,284,0.8
55,0 days 00:55:43.673000,19.7,59.6,783.3,False,29.8,185,1.1
56,0 days 00:56:43.689000,19.8,59.7,783.3,False,29.8,228,0.5
57,0 days 00:57:43.705000,19.8,58.7,783.2,False,29.8,177,1.1
58,0 days 00:58:43.718000,19.7,59.2,783.2,False,29.8,223,1.0
59,0 days 00:59:43.732000,19.8,59.9,783.3,False,29.9,221,0.4
60,0 days 01:00:43.748000,20.0,58.1,783.3,False,30.1,139,1.3
61,0 days 01:01:43.760000,19.9,57.8,783.1,False,30.1,86,1.6
62,0 days 01:02:43.906000,19.7,57.6,783.2,False,29.7,125,1.3
63,0 days 01:03:43.789000,19.5,58.8,783.2,False,29.6,122,0.8
64,0 days 01:04:43.808000,19.5,58.7,783.2,False,30.0,224,0.9
65,0 days 01:05:43.818000,19.6,59.9,783.2,False,30.1,108,0.0
66,0 days 01:06:43.830000,19.8,58.4,783.2,True,30.4,99,0.8
67,0 days 01:07:43.846000,19.7,58.6,783.2,True,30.6,226,1.1
68,0 days 01:08:43.858000,19.8,58.4,783.2,False,30.2,218,0.4
69,0 days 01:09:43.874000,19.9,57.6,783.2,True,30.7,220,0.7
70,0 days 01:10:43.889000,20.0,58.1,783.1,True,30.7,0,0.8
71,0 days 01:11:43.904000,20.1,57.2,783.1,False,30.8,120,0.0
72,0 days 01:12:43.919000,20.1,57.2,783.2,False,30.8,69,1.0
73,0 days 01:13:43.933000,20.0,57.4,783.1,False,29.7,112,2.0
74,0 days 01:14:43.945000,19.8,57.7,783.1,False,29.4,80,1.0
75,0 days 01:15:43.961000,19.7,58.2,783.1,False,29.4,108,0.9
76,0 days 01:16:43.978000,19.7,58.9,783.1,False,29.5,35,0.5
77,0 days 01:17:43.990000,19.8,58.4,783.0,False,29.7,328,1.0
