,Time,Status
0,0 days 00:00:05.964000,Inactive
1,0 days 01:02:56.466000,Started
2,0 days 02:37:02.649000,Finished
3,0 days 02:41:15.947000,Finalised
4,0 days 02:47:50.504000,Ends
