,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-11-10 16:46:08,Other,RISK OF RAIN FOR THIS SESSION IS 60%,,,,,,
1,2018-11-10 17:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2018-11-10 17:05:18,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
3,2018-11-10 17:05:21,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
4,2018-11-10 17:05:52,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 10,,,,,16,
5,2018-11-10 17:16:31,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,
6,2018-11-10 17:16:35,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
7,2018-11-10 17:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2018-11-10 17:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2018-11-10 17:36:32,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
10,2018-11-10 17:37:05,Other,LOW GRIP CONDITIONS,,,,,,
11,2018-11-10 17:38:51,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,
12,2018-11-10 17:38:53,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
13,2018-11-10 17:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
14,2018-11-10 17:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2018-11-10 18:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
