,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:58.555000,23.5,72.4,924.2,False,37.9,145,2.3
1,0 days 00:01:58.370000,23.6,71.9,924.1,False,37.6,167,1.3
2,0 days 00:02:58.386000,23.4,72.4,924.1,False,37.8,125,1.7
3,0 days 00:03:58.401000,23.3,72.7,924.2,False,37.6,145,2.3
4,0 days 00:04:58.416000,23.3,72.9,924.2,False,37.5,163,1.5
5,0 days 00:05:58.428000,23.4,72.7,924.1,False,37.5,188,1.5
6,0 days 00:06:58.443000,23.6,71.6,924.1,False,37.2,143,1.2
7,0 days 00:07:58.457000,23.5,72.3,924.1,False,37.7,171,1.2
8,0 days 00:08:58.471000,23.6,71.8,924.0,False,38.2,171,1.3
9,0 days 00:09:58.492000,23.6,71.4,924.1,False,38.9,142,1.3
10,0 days 00:10:58.500000,23.6,71.6,924.1,False,39.6,139,2.7
11,0 days 00:11:58.515000,23.5,72.4,924.0,False,39.3,148,1.9
12,0 days 00:12:58.529000,23.2,73.9,924.0,False,38.4,158,2.9
13,0 days 00:13:58.545000,23.2,74.0,923.9,False,38.4,130,2.6
14,0 days 00:14:58.559000,23.1,74.5,923.9,False,38.3,140,2.8
15,0 days 00:15:58.572000,23.1,74.5,923.9,False,38.3,140,2.8
16,0 days 00:16:58.588000,23.5,73.1,923.9,False,38.5,133,1.5
17,0 days 00:17:58.601000,23.8,71.8,923.9,False,39.0,127,1.3
18,0 days 00:18:58.655000,24.1,70.3,923.9,False,38.6,179,0.8
19,0 days 00:19:58.631000,24.0,70.1,923.9,False,38.4,211,1.4
20,0 days 00:20:58.671000,24.1,70.5,923.8,False,37.4,156,1.9
21,0 days 00:21:58.660000,23.7,71.5,923.7,False,37.4,152,2.7
22,0 days 00:22:58.674000,23.6,71.8,923.8,False,37.4,122,2.3
23,0 days 00:23:58.689000,23.5,71.2,923.8,False,40.1,122,3.3
24,0 days 00:24:58.703000,23.7,70.4,923.7,False,40.3,142,1.8
25,0 days 00:25:58.760000,23.8,70.2,923.8,False,41.4,170,2.4
26,0 days 00:26:58.761000,24.1,69.2,923.8,False,41.8,146,1.5
27,0 days 00:27:58.944000,24.1,67.6,923.8,False,41.4,147,2.1
28,0 days 00:28:59.138000,24.1,67.6,923.8,False,41.4,147,2.1
29,0 days 00:29:58.775000,23.9,69.2,923.7,False,40.4,110,2.8
30,0 days 00:30:58.789000,23.9,69.3,923.8,False,40.7,140,1.4
31,0 days 00:31:58.804000,24.2,68.8,923.8,False,40.7,192,0.8
32,0 days 00:32:58.817000,24.2,69.1,923.8,False,39.4,192,1.5
33,0 days 00:33:58.832000,24.1,69.7,923.8,False,38.0,123,1.1
34,0 days 00:34:58.848000,23.9,70.9,923.8,True,37.3,143,1.0
35,0 days 00:35:58.863000,23.6,71.9,923.7,True,37.1,133,2.4
36,0 days 00:36:58.875000,23.4,72.7,923.8,True,36.7,140,1.5
37,0 days 00:37:58.891000,23.3,73.2,923.7,True,36.6,190,2.1
38,0 days 00:38:58.904000,23.4,72.7,923.7,True,36.7,163,1.4
39,0 days 00:39:58.918000,23.5,72.0,923.7,True,36.8,130,1.2
40,0 days 00:40:59.073000,23.5,72.0,923.7,True,36.8,130,1.2
41,0 days 00:41:59.389000,23.2,73.4,923.7,True,35.8,140,1.8
42,0 days 00:42:58.964000,23.3,72.8,923.7,True,35.8,124,0.9
43,0 days 00:43:58.978000,23.3,73.4,923.7,True,35.2,186,1.9
44,0 days 00:44:58.991000,23.3,73.4,923.7,True,35.2,186,1.9
45,0 days 00:45:59.006000,22.9,73.9,923.7,True,35.2,151,2.0
46,0 days 00:46:59.023000,22.9,74.8,923.7,True,34.8,188,1.4
47,0 days 00:47:59.037000,22.9,74.6,923.6,True,34.5,139,1.8
48,0 days 00:48:59.050000,23.2,74.1,923.6,True,34.5,146,0.9
49,0 days 00:49:59.065000,23.1,74.2,923.6,True,34.4,196,1.2
50,0 days 00:50:59.079000,23.1,74.2,923.6,True,34.4,196,1.2
51,0 days 00:51:59.093000,23.0,75.4,923.6,True,33.6,160,1.1
52,0 days 00:52:59.340000,23.0,77.1,923.5,True,32.5,0,1.1
53,0 days 00:53:59.405000,22.9,77.3,923.6,True,32.1,85,0.6
54,0 days 00:54:59.321000,22.6,78.0,923.7,True,31.5,288,1.3
55,0 days 00:55:59.366000,22.5,78.7,923.7,True,31.1,224,0.7
56,0 days 00:56:59.507000,22.3,78.5,923.7,True,31.0,129,1.6
57,0 days 00:57:59.180000,22.2,79.4,923.7,True,31.0,168,1.4
58,0 days 00:58:59.194000,22.2,79.4,923.9,True,31.1,155,1.7
59,0 days 00:59:59.209000,22.1,79.0,923.8,True,31.3,94,1.7
60,0 days 01:00:59.224000,21.8,80.0,923.9,True,31.1,159,2.6
61,0 days 01:01:59.238000,21.8,80.7,923.8,True,30.8,111,1.6
62,0 days 01:02:59.254000,21.8,80.7,923.8,True,30.8,111,1.6
63,0 days 01:03:59.266000,21.7,80.9,923.8,True,30.9,170,1.6
64,0 days 01:04:59.371000,21.7,80.6,923.8,True,31.0,218,0.8
65,0 days 01:05:59.296000,21.7,80.5,923.8,False,31.1,72,0.6
66,0 days 01:06:59.662000,21.6,81.0,923.9,True,31.1,205,1.0
67,0 days 01:07:59.324000,21.6,81.4,923.8,True,30.8,164,0.6
68,0 days 01:08:59.339000,21.6,81.4,923.7,False,31.0,82,1.0
69,0 days 01:09:59.354000,21.6,81.2,923.7,False,31.0,119,1.2
70,0 days 01:10:59.369000,21.6,81.2,923.7,False,31.0,119,1.2
71,0 days 01:11:59.382000,21.6,81.1,923.6,False,31.3,230,1.0
72,0 days 01:12:59.397000,21.5,81.4,923.6,False,31.4,131,1.5
73,0 days 01:13:59.412000,21.5,81.7,923.6,False,31.4,156,2.2
74,0 days 01:14:59.427000,21.4,82.2,923.7,False,31.6,157,2.2
75,0 days 01:15:59.440000,21.4,81.7,923.7,False,31.8,138,1.8
76,0 days 01:16:59.456000,21.4,82.2,923.6,False,31.7,133,2.2
77,0 days 01:17:59.469000,21.7,81.0,923.6,False,32.0,175,1.4
