,Time,Status
0,0 days 00:00:05.059000,Inactive
1,0 days 01:02:05.807000,Started
2,0 days 02:41:41.941000,Finished
3,0 days 02:46:42.467000,Finalised
4,0 days 02:51:22.728000,Ends
