,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-07-03 12:00:02,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 24 DEGREES,,,,,,
1,2021-07-03 12:45:02,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2,2021-07-03 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2021-07-03 13:06:23,Other,CAR 10 (GAS) TIME 1:05.434 DELETED - TRACK LIMITS AT TURN 9,,,,,,
4,2021-07-03 13:12:10,Other,CAR 16 (LEC) TIME 1:04.775 DELETED - TRACK LIMITS AT TURN 9,,,,,,
5,2021-07-03 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2021-07-03 13:18:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
7,2021-07-03 13:18:59,Other,CAR 3 (RIC) TIME 1:05.202 DELETED - TRACK LIMITS AT TURN 9,,,,,,
8,2021-07-03 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2021-07-03 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
10,2021-07-03 13:40:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 5 (VET),,,,,,
11,2021-07-03 13:40:27,Other,CAR 99 (GIO) TIME 1:04.777 DELETED - TRACK LIMITS AT TURN 10,,,,,,
12,2021-07-03 13:41:28,Other,TURN 9 INCIDENT INVOLVING CARS 5 (VET) AND 14 (ALO) - WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
13,2021-07-03 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2021-07-03 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
15,2021-07-03 14:00:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 33 (VER),,,,,,
16,2021-07-03 14:15:02,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
17,2021-07-03 14:20:01,Other,PIT EXIT CLOSED,,,,,,
