,Time,Status
0,0 days 00:00:04.718000,Inactive
1,0 days 00:15:00.048000,Started
2,0 days 00:33:00.205000,Finished
3,0 days 00:38:16.960000,Inactive
4,0 days 00:40:00.074000,Started
5,0 days 00:55:00.082000,Finished
6,0 days 01:01:10.285000,Inactive
7,0 days 01:03:00.088000,Started
8,0 days 01:15:00.082000,Finished
9,0 days 01:18:12.751000,Finalised
10,0 days 01:18:12.751000,Ends
