,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-06-09 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-06-09 18:05:22,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1,,,,,16,
2,2018-06-09 18:15:58,CarEvent,CAR 18 (STR) MISSED THE APEX OF TURN 14,,,,,18,
3,2018-06-09 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2018-06-09 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
5,2018-06-09 18:27:05,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
6,2018-06-09 18:28:00,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
7,2018-06-09 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2018-06-09 18:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2018-06-09 19:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
