,Time,Status
0,0 days 00:00:04.959000,Inactive
1,0 days 00:03:49.045000,Started
2,0 days 00:21:49.047000,Finished
3,0 days 00:27:05.864000,Inactive
4,0 days 00:28:49.041000,Started
5,0 days 00:43:49.046000,Finished
6,0 days 00:50:11.792000,Inactive
7,0 days 00:51:49.132000,Started
8,0 days 01:03:49.044000,Finished
9,0 days 01:06:25.617000,Finalised
10,0 days 01:07:36.572000,Ends
