,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1053,,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
Name,Tuscan Grand Prix,,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
Location,Mugello,,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
Country,"{'Key': 13, 'Code': 'ITA', 'Name': 'Italy'}",,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
Circuit,"{'Key': 149, 'ShortName': 'Mugello'}",,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
Status,,Generating,5872,Race,Race,2020-09-13 15:10:00,2020-09-13 17:10:00,0 days 02:00:00,2020/2020-09-13_Tuscan_Grand_Prix/2020-09-13_Race/
