,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-08-29 12:45:11,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 40%,,,,,,
1,2020-08-29 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2020-08-29 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2020-08-29 13:18:27,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
4,2020-08-29 13:18:31,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
5,2020-08-29 13:18:54,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 14,,,,,20,
6,2020-08-29 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2020-08-29 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2020-08-29 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2020-08-29 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
10,2020-08-29 14:03:39,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
11,2020-08-29 14:03:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
12,2020-08-29 14:03:41,Other,DRS DISABLED IN ZONE 1,,,,,,
13,2020-08-29 14:04:16,Other,DRS ENABLED IN ZONE 1,,,,,,
14,2020-08-29 14:19:43,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,
