,Time,Status
0,0 days 00:00:09.840000,Inactive
1,0 days 00:56:44.299000,Started
2,0 days 02:30:44.698000,Finished
3,0 days 02:33:46.467000,Finalised
4,0 days 02:34:49.288000,Ends
