,Meeting,SessionStatus,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1271,Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Name,United States Grand Prix,Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
OfficialName,FORMULA 1 MSC CRUISES UNITED STATES GRAND PRIX 2025,Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Location,Austin,Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Number,19,Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Country,"{'Key': 19, 'Code': 'USA', 'Name': 'United States'}",Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Circuit,"{'Key': 9, 'ShortName': 'Austin'}",Inactive,,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
Status,,Inactive,Generating,9888,Race,Race,2025-10-19 14:00:00,2025-10-19 16:00:00,-1 days +19:00:00,2025/2025-10-19_United_States_Grand_Prix/2025-10-19_Race/
