,Time,Status
0,0 days 00:00:02.635000,Inactive
1,0 days 01:02:10.161000,Started
2,0 days 02:29:56.245000,Finished
3,0 days 02:34:32.429000,Finalised
4,0 days 02:34:32.429000,Ends
