,Time,Status
0,0 days 00:00:02.807000,Inactive
1,0 days 01:02:18.241000,Started
2,0 days 01:50:52.502000,Aborted
3,0 days 02:12:00.230000,Started
4,0 days 03:04:49.284000,Finished
5,0 days 03:10:20.778000,Finalised
6,0 days 03:10:21.450000,Ends
