,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1255,,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Name,Chinese Grand Prix,,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
OfficialName,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2025,,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Location,Shanghai,,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Number,2,,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Country,"{'Key': 53, 'Code': 'CHN', 'Name': 'China'}",,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Circuit,"{'Key': 49, 'ShortName': 'Shanghai'}",,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
Status,,Generating,9998,Race,Race,2025-03-23 15:00:00,2025-03-23 17:00:00,0 days 08:00:00,2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/
