,Time,Status
0,0 days 00:00:06.008000,Inactive
1,0 days 00:55:19.645000,Started
2,0 days 02:27:14.713000,Aborted
3,0 days 03:04:07.813000,Started
4,0 days 03:18:51.061000,Finished
5,0 days 03:27:50.976000,Finalised
6,0 days 03:28:05.610000,Ends
