,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-09-04 12:00:02,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 18 DEGREES,,,,,,
1,2021-09-04 12:45:02,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2,2021-09-04 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2021-09-04 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2021-09-04 13:18:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
5,2021-09-04 13:20:10,Other,TURN 13 INCIDENT INVOLVING CARS 5 (VET)  47 AND 9 (MAZ) - WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
6,2021-09-04 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2021-09-04 13:36:01,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
8,2021-09-04 13:36:06,Flag,RED FLAG,,RED,Track,,,
9,2021-09-04 13:36:06,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
10,2021-09-04 13:43:46,Flag,TRACK CLEAR,,CLEAR,Track,,,
11,2021-09-04 13:44:06,Other,SESSION WILL RESUME AT 15:46,,,,,,
12,2021-09-04 13:46:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2021-09-04 13:48:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
14,2021-09-04 13:48:17,Flag,RED FLAG,,RED,Track,,,
15,2021-09-04 13:48:17,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
16,2021-09-04 13:48:39,Other,SESSION WILL NOT BE RESUMED,,,,,,
17,2021-09-04 13:54:53,Other,5 MIN NOTICE WILL BE GIVEN BEFORE START OF Q3,,,,,,
18,2021-09-04 14:01:29,Other,Q3 WILL START AT 16:07,,,,,,
19,2021-09-04 14:02:25,Flag,TRACK CLEAR,,CLEAR,Track,,,
20,2021-09-04 14:07:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
21,2021-09-04 14:19:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
22,2021-09-04 14:19:30,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
23,2021-09-04 14:40:02,Other,RISK OF RAIN FOR F3 SECOND RACE IS 0%,,,,,,
