,Time,Status
0,0 days 00:00:09.151000,Inactive
1,0 days 00:15:00.071000,Started
2,0 days 00:33:00.147000,Finished
3,0 days 00:37:15.851000,Inactive
4,0 days 00:40:00.111000,Started
5,0 days 00:41:06.515000,Aborted
6,0 days 00:43:12.659000,Inactive
7,0 days 00:47:00.106000,Started
8,0 days 01:00:54.062000,Finished
9,0 days 01:07:11.720000,Inactive
10,0 days 01:09:00.121000,Started
11,0 days 01:21:00.113000,Finished
12,0 days 01:24:05.399000,Finalised
13,0 days 01:24:05.399000,Ends
