,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1074,,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
Name,Belgian Grand Prix,,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
Location,Spa-Francorchamps,,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
Country,"{'Key': 16, 'Code': 'BEL', 'Name': 'Belgium'}",,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
Circuit,"{'Key': 7, 'ShortName': 'Spa-Francorchamps'}",,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
Status,,Generating,6264,Race,Race,2021-08-29 15:00:00,2021-08-29 17:00:00,0 days 02:00:00,2021/2021-08-29_Belgian_Grand_Prix/2021-08-29_Race/
