,Time,Status
0,0 days 00:00:04.677000,Inactive
1,0 days 04:15:59.115000,Started
2,0 days 04:24:38.553000,Aborted
3,0 days 04:49:36.887000,Finalised
4,0 days 04:53:53.567000,Ends
