,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:51.641000,21.3,67.8,922.8,False,38.1,137,0.8
1,0 days 00:01:51.639000,21.3,67.2,922.8,False,36.5,133,1.0
2,0 days 00:02:51.656000,21.2,67.7,922.7,False,36.3,164,1.2
3,0 days 00:03:51.669000,21.1,68.4,922.8,False,36.3,163,1.8
4,0 days 00:04:51.688000,20.9,68.9,922.7,False,36.0,169,2.4
5,0 days 00:05:51.686000,20.7,69.6,922.7,False,35.9,126,1.7
6,0 days 00:06:51.690000,20.6,70.0,922.7,False,35.3,132,1.5
7,0 days 00:07:51.671000,20.5,70.4,922.7,False,35.3,151,1.7
8,0 days 00:08:51.675000,20.4,70.6,922.7,False,35.4,107,1.3
9,0 days 00:09:51.689000,20.3,70.9,922.7,False,35.4,96,1.5
10,0 days 00:10:51.704000,20.4,71.0,922.7,False,35.7,110,1.1
11,0 days 00:11:51.899000,20.5,70.6,922.7,False,36.0,104,1.1
12,0 days 00:12:51.885000,20.6,70.6,922.7,False,36.0,179,0.6
13,0 days 00:13:51.701000,20.8,69.2,922.6,False,36.0,165,1.6
14,0 days 00:14:51.719000,20.7,69.6,922.6,False,35.8,163,1.0
15,0 days 00:15:51.703000,20.6,69.9,922.7,False,35.2,135,1.8
16,0 days 00:16:51.720000,20.4,70.3,922.6,False,35.3,173,1.3
17,0 days 00:17:51.880000,20.5,70.2,922.7,False,35.5,110,1.3
18,0 days 00:18:52.442000,20.3,70.7,922.7,False,35.2,74,1.7
19,0 days 00:19:52.136000,20.4,70.5,922.7,False,35.3,153,1.0
20,0 days 00:20:51.840000,20.5,70.4,922.7,False,35.3,122,0.9
21,0 days 00:21:52.506000,20.6,69.7,922.6,False,35.6,152,1.7
22,0 days 00:22:52.428000,20.5,70.1,922.7,False,35.1,135,1.0
23,0 days 00:23:52.095000,20.5,69.5,922.7,False,35.1,97,1.4
24,0 days 00:24:51.783000,20.4,70.2,922.7,False,35.1,138,1.2
25,0 days 00:25:51.794000,20.6,68.8,922.7,False,35.2,166,1.7
26,0 days 00:26:51.812000,20.4,68.8,922.7,False,34.9,111,1.9
27,0 days 00:27:51.800000,20.4,69.0,922.7,False,35.2,143,1.4
28,0 days 00:28:51.831000,20.4,68.8,922.7,False,35.4,157,1.2
29,0 days 00:29:51.812000,20.3,68.7,922.7,False,35.4,92,1.0
30,0 days 00:30:51.832000,20.4,68.8,922.6,False,35.4,130,1.5
31,0 days 00:31:51.853000,20.4,68.2,922.6,False,35.2,164,1.6
32,0 days 00:32:51.848000,20.4,68.6,922.6,False,34.6,143,2.1
33,0 days 00:33:51.861000,20.3,68.2,922.7,False,34.3,190,1.8
34,0 days 00:34:51.892000,20.2,68.8,922.7,False,34.3,158,2.2
35,0 days 00:35:51.894000,20.2,68.4,922.7,False,34.2,166,2.1
36,0 days 00:36:51.905000,20.1,68.6,922.7,False,34.0,138,2.4
37,0 days 00:37:51.945000,20.2,68.3,922.7,False,33.8,147,1.4
38,0 days 00:38:51.909000,20.1,68.3,922.7,False,34.0,159,0.7
39,0 days 00:39:51.919000,20.4,68.3,922.7,False,34.6,134,1.0
40,0 days 00:40:51.938000,20.4,67.4,922.7,False,34.7,119,0.8
41,0 days 00:41:51.935000,20.6,66.4,922.7,False,34.7,113,1.4
42,0 days 00:42:51.938000,20.5,66.6,922.8,False,34.4,109,1.7
43,0 days 00:43:52.192000,20.5,66.5,922.7,False,34.4,152,1.2
44,0 days 00:44:51.976000,20.5,65.7,922.7,False,34.2,0,2.2
45,0 days 00:45:51.951000,20.5,66.3,922.7,False,34.2,22,0.5
46,0 days 00:46:52.325000,20.8,65.2,922.6,False,35.4,78,1.2
47,0 days 00:47:51.982000,21.1,63.6,922.7,False,35.6,92,0.8
48,0 days 00:48:52.003000,21.2,62.8,922.7,False,35.4,148,1.8
49,0 days 00:49:52.156000,21.1,62.8,922.6,False,34.6,129,2.1
50,0 days 00:50:52.378000,20.9,63.5,922.7,False,34.3,129,1.2
51,0 days 00:51:52.020000,20.9,63.2,922.6,False,34.2,156,2.2
52,0 days 00:52:52.003000,20.7,63.8,922.7,False,32.7,118,2.1
53,0 days 00:53:52.013000,20.6,64.5,922.7,False,32.7,116,1.5
54,0 days 00:54:52.002000,20.5,64.9,922.6,False,32.9,190,1.4
55,0 days 00:55:52.192000,20.8,63.9,922.7,False,32.9,121,1.0
56,0 days 00:56:52.360000,20.8,63.9,922.7,False,32.8,110,2.0
57,0 days 00:57:52.011000,20.9,63.2,922.7,False,32.8,150,1.3
58,0 days 00:58:52.021000,20.9,63.3,922.7,False,32.4,133,1.3
59,0 days 00:59:52.013000,20.8,63.7,922.7,False,31.7,154,1.2
60,0 days 01:00:52.002000,20.8,63.8,922.7,False,31.7,194,0.6
61,0 days 01:01:52.013000,20.8,63.9,922.6,False,31.6,170,1.1
62,0 days 01:02:52.003000,20.8,63.2,922.7,False,31.1,134,1.9
63,0 days 01:03:51.998000,20.9,63.2,922.6,False,31.0,170,1.5
64,0 days 01:04:52.015000,20.7,63.6,922.7,False,31.0,131,3.2
65,0 days 01:05:52.011000,20.6,63.8,922.6,False,30.5,150,2.0
66,0 days 01:06:52.061000,20.5,64.2,922.6,False,30.5,139,1.0
67,0 days 01:07:52.033000,20.5,63.8,922.6,False,30.5,111,1.1
68,0 days 01:08:52.046000,20.7,64.0,922.6,False,30.7,134,0.6
69,0 days 01:09:52.060000,20.9,62.9,922.6,False,30.9,161,0.7
70,0 days 01:10:52.077000,21.1,61.7,922.6,False,30.7,124,1.1
71,0 days 01:11:52.075000,21.2,61.2,922.6,False,30.3,155,0.8
72,0 days 01:12:52.093000,21.3,61.6,922.7,False,30.6,159,0.7
73,0 days 01:13:52.145000,21.4,60.9,922.6,False,30.6,113,1.1
74,0 days 01:14:52.100000,21.3,61.3,922.6,False,30.9,159,1.8
75,0 days 01:15:52.304000,21.2,61.5,922.6,False,30.3,0,0.5
76,0 days 01:16:52.879000,21.2,61.8,922.6,False,30.3,176,0.5
77,0 days 01:17:52.252000,21.5,60.6,922.6,False,30.0,107,1.7
