,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-11-16 17:45:24,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 10%,,,,,,
1,2019-11-16 18:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2019-11-16 18:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2019-11-16 18:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2019-11-16 18:39:41,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
5,2019-11-16 18:39:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
6,2019-11-16 18:39:52,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
7,2019-11-16 18:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2019-11-16 18:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2019-11-16 19:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
