,Time,Status
0,0 days 00:00:05.156000,Inactive
1,0 days 00:55:14.764000,Started
2,0 days 02:15:12.042000,Finished
3,0 days 02:17:07.716000,Finalised
4,0 days 02:17:07.716000,Ends
