,Time,Status
0,0 days 00:00:05.587000,Inactive
1,0 days 01:02:08.438000,Started
2,0 days 02:32:14.049000,Finished
3,0 days 02:37:44.421000,Finalised
4,0 days 02:37:44.966000,Ends
