,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-08-31 12:55:56,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
1,2019-08-31 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2019-08-31 13:05:02,Flag,RED FLAG,,RED,Track,,,
3,2019-08-31 13:06:10,CarEvent,CAR 88 (KUB) STOPPED AT TURN 18,,,,,88,
4,2019-08-31 13:12:01,Other,SESSION WILL RE-START AT 15:15,,,,,,
5,2019-08-31 13:14:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
6,2019-08-31 13:14:02,Drs,DRS ENABLED,ENABLED,,,,,
7,2019-08-31 13:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2019-08-31 13:27:10,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
9,2019-08-31 13:27:19,Flag,RED FLAG,,RED,Track,,,
10,2019-08-31 13:27:19,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
11,2019-08-31 13:27:44,Other,SESSION WILL NOT BE RESTARTED,,,,,,
12,2019-08-31 13:33:05,Other,START OF Q2 WILL BE DELAYED,,,,,,
13,2019-08-31 13:34:42,Other,Q2 WILL START AT 15:37,,,,,,
14,2019-08-31 13:35:59,Flag,TRACK CLEAR,,CLEAR,Track,,,
15,2019-08-31 13:36:01,Drs,DRS ENABLED,ENABLED,,,,,
16,2019-08-31 13:37:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
17,2019-08-31 13:52:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
18,2019-08-31 13:53:38,Other,Q3 WILL START AT 16:00,,,,,,
19,2019-08-31 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
20,2019-08-31 14:12:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
21,2019-08-31 14:14:28,Other,START OF F2 RACE DELAYED BY 15 MINUTES,,,,,,
22,2019-08-31 14:15:42,Other,"F2: PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
23,2019-08-31 14:16:50,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
24,2019-08-31 14:14:28,Other,START OF F2 RACE DELAYED BY 15 MINUTES,,,,,,
25,2019-08-31 14:15:42,Other,"F2: PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
26,2019-08-31 14:29:53,Other,RISK OF RAIN FOR F2 FIRST RACE IS 0%,,,,,,
