,Time,Status
0,0 days 00:00:08.046000,Inactive
1,0 days 01:02:13.798000,Started
2,0 days 02:26:38.367000,Finished
3,0 days 02:31:27.396000,Finalised
4,0 days 02:31:27.396000,Ends
