,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:12.661000,20.0,36.0,939.5,False,30.2,267,1.5
1,0 days 00:01:12.665000,19.9,37.0,939.5,False,30.1,258,2.0
2,0 days 00:02:12.681000,19.8,37.0,939.5,False,29.8,290,1.5
3,0 days 00:03:12.697000,19.8,37.0,939.5,False,29.7,0,1.0
4,0 days 00:04:12.688000,19.8,37.0,939.5,False,29.5,244,0.0
5,0 days 00:05:12.696000,19.7,38.0,939.4,False,29.3,269,0.0
6,0 days 00:06:12.695000,19.8,38.0,939.5,False,29.4,0,0.6
7,0 days 00:07:12.694000,19.9,37.0,939.5,False,29.4,307,0.8
8,0 days 00:08:12.695000,19.8,37.0,939.5,False,29.3,247,1.2
9,0 days 00:09:12.695000,19.8,38.0,939.5,False,29.3,92,1.6
10,0 days 00:10:12.710000,19.8,37.0,939.5,False,29.3,203,0.6
11,0 days 00:11:12.726000,19.8,38.0,939.5,False,29.0,0,0.5
12,0 days 00:12:12.741000,19.8,37.0,939.5,False,29.0,253,0.6
13,0 days 00:13:12.745000,19.7,37.0,939.5,False,28.8,0,0.0
14,0 days 00:14:12.744000,19.7,38.0,939.5,False,28.9,51,0.0
15,0 days 00:15:12.746000,19.7,38.0,939.5,False,29.0,285,0.4
16,0 days 00:16:12.760000,19.8,38.0,939.5,False,29.0,260,0.5
17,0 days 00:17:12.777000,19.8,38.0,939.5,False,28.9,293,1.2
18,0 days 00:18:12.792000,19.7,38.0,939.5,False,28.9,0,0.5
19,0 days 00:19:12.791000,19.7,38.0,939.5,False,29.2,27,0.5
20,0 days 00:20:12.789000,19.7,38.0,939.5,False,29.7,0,0.3
21,0 days 00:21:12.792000,19.9,38.0,939.5,False,30.5,257,0.6
22,0 days 00:22:12.802000,19.9,37.0,939.5,False,30.7,98,0.6
23,0 days 00:23:12.794000,20.0,38.0,939.5,False,30.5,235,0.6
24,0 days 00:24:12.796000,20.2,39.0,939.5,False,30.4,258,1.7
25,0 days 00:25:12.793000,20.3,39.0,939.5,False,30.1,0,1.7
26,0 days 00:26:12.792000,20.1,40.0,939.5,False,30.1,239,0.8
27,0 days 00:27:12.807000,20.1,39.0,939.4,False,29.7,306,1.2
28,0 days 00:28:12.822000,20.2,38.0,939.5,False,29.9,266,1.5
29,0 days 00:29:12.827000,20.2,37.0,939.5,False,29.7,270,1.5
30,0 days 00:30:12.823000,20.1,37.0,939.5,False,29.5,264,0.8
31,0 days 00:31:12.844000,20.1,37.0,939.5,False,29.5,266,1.3
32,0 days 00:32:12.820000,20.1,37.0,939.5,False,29.6,228,2.0
33,0 days 00:33:12.825000,20.0,36.0,939.5,False,29.6,0,1.2
34,0 days 00:34:12.821000,20.0,36.0,939.4,False,29.6,234,0.4
35,0 days 00:35:12.821000,19.9,37.0,939.5,False,29.6,0,0.6
36,0 days 00:36:12.829000,20.0,35.0,939.5,False,29.7,183,0.8
37,0 days 00:37:12.819000,19.9,34.0,939.5,False,29.7,0,0.0
38,0 days 00:38:12.819000,20.0,35.0,939.5,False,29.7,254,0.0
39,0 days 00:39:12.823000,20.0,35.0,939.5,False,29.7,255,0.6
40,0 days 00:40:12.822000,20.0,36.0,939.4,False,29.7,293,0.6
41,0 days 00:41:12.821000,20.0,36.0,939.5,False,29.9,229,0.8
42,0 days 00:42:12.819000,20.0,36.0,939.5,False,29.8,290,0.6
43,0 days 00:43:12.822000,20.0,35.0,939.5,False,30.1,216,1.1
44,0 days 00:44:12.821000,20.1,35.0,939.4,False,30.2,0,0.4
45,0 days 00:45:12.811000,20.0,35.0,939.5,False,30.9,0,0.5
46,0 days 00:46:12.823000,20.2,35.0,939.5,False,31.0,354,0.5
47,0 days 00:47:12.826000,20.3,34.0,939.5,False,31.0,110,0.6
48,0 days 00:48:12.822000,20.3,34.0,939.5,False,30.8,134,1.1
49,0 days 00:49:12.883000,20.3,34.0,939.5,False,30.5,296,0.6
50,0 days 00:50:12.828000,20.3,35.0,939.5,False,30.6,0,0.6
51,0 days 00:51:12.823000,20.4,34.0,939.5,False,30.7,68,0.0
52,0 days 00:52:12.826000,20.4,35.0,939.5,False,31.2,94,0.0
53,0 days 00:53:12.822000,20.4,35.0,939.7,False,31.2,88,1.0
54,0 days 00:54:12.823000,20.5,34.0,939.5,False,31.2,89,1.3
55,0 days 00:55:12.823000,20.5,33.0,939.5,False,30.7,0,1.1
56,0 days 00:56:12.835000,20.4,34.0,939.5,False,30.2,110,0.8
57,0 days 00:57:12.824000,20.3,35.0,939.5,False,30.3,124,1.5
58,0 days 00:58:12.824000,20.3,36.0,939.5,False,30.3,104,1.7
59,0 days 00:59:12.822000,20.2,36.0,939.5,False,30.3,93,1.5
60,0 days 01:00:12.815000,20.2,36.0,939.5,False,30.3,114,1.0
61,0 days 01:01:12.821000,20.3,38.0,939.5,False,30.4,121,0.8
62,0 days 01:02:12.820000,20.3,37.0,939.7,False,30.3,123,1.7
63,0 days 01:03:12.825000,20.3,37.0,939.7,False,30.3,125,1.2
64,0 days 01:04:12.826000,20.4,37.0,939.7,False,30.3,102,1.8
65,0 days 01:05:12.813000,20.3,36.0,939.7,False,30.3,103,1.7
66,0 days 01:06:12.821000,20.4,37.0,939.5,False,30.4,101,2.7
67,0 days 01:07:12.822000,20.4,34.0,939.5,False,30.2,109,2.7
68,0 days 01:08:12.835000,20.4,34.0,939.7,False,30.2,108,2.0
69,0 days 01:09:12.822000,20.4,34.0,939.7,False,29.9,80,1.6
70,0 days 01:10:12.825000,20.4,34.0,939.7,False,29.9,107,2.7
71,0 days 01:11:12.822000,20.4,35.0,939.7,False,29.4,96,2.2
72,0 days 01:12:12.825000,20.3,36.0,939.7,False,29.6,105,2.5
73,0 days 01:13:12.823000,20.4,35.0,939.7,False,30.4,95,1.7
74,0 days 01:14:12.823000,20.3,35.0,939.7,False,30.8,120,2.0
75,0 days 01:15:12.824000,20.5,35.0,939.7,False,30.7,81,1.7
76,0 days 01:16:12.822000,20.5,35.0,939.7,False,29.8,80,2.0
77,0 days 01:17:12.825000,20.4,35.0,939.7,False,29.8,111,2.0
78,0 days 01:18:12.826000,20.4,36.0,939.7,False,29.5,101,2.7
79,0 days 01:19:12.825000,20.4,35.0,939.7,False,29.3,99,2.7
80,0 days 01:20:12.834000,20.3,36.0,939.7,False,29.1,104,2.7
81,0 days 01:21:12.838000,20.1,36.0,939.9,False,29.0,97,3.2
82,0 days 01:22:12.823000,20.1,36.0,939.7,False,29.0,103,2.2
83,0 days 01:23:12.827000,20.0,37.0,939.9,False,28.8,81,2.2
84,0 days 01:24:12.837000,19.8,37.0,939.7,False,28.5,17,2.0
85,0 days 01:25:12.824000,19.8,37.0,940.0,False,28.5,104,0.6
86,0 days 01:26:12.823000,19.8,37.0,940.0,False,28.8,259,0.8
87,0 days 01:27:12.842000,19.8,36.0,940.0,False,28.8,89,1.7
88,0 days 01:28:12.828000,19.9,36.0,940.0,False,28.8,0,1.0
89,0 days 01:29:12.823000,20.0,36.0,939.9,False,29.3,143,0.6
90,0 days 01:30:12.835000,20.1,36.0,940.0,False,29.8,263,1.7
91,0 days 01:31:12.826000,20.1,34.0,940.0,False,29.8,324,0.6
92,0 days 01:32:12.828000,20.2,35.0,939.9,False,29.4,269,1.2
93,0 days 01:33:12.837000,20.2,35.0,940.0,False,29.4,136,1.0
94,0 days 01:34:12.824000,20.2,36.0,939.9,False,29.9,92,1.2
95,0 days 01:35:12.826000,20.3,35.0,940.0,False,30.4,299,1.6
96,0 days 01:36:12.823000,20.4,34.0,940.0,False,30.4,267,2.2
97,0 days 01:37:12.836000,20.3,35.0,939.9,False,31.1,167,1.2
98,0 days 01:38:12.826000,20.3,34.0,939.9,False,31.6,332,1.5
99,0 days 01:39:12.826000,20.3,35.0,939.9,False,31.6,266,1.2
100,0 days 01:40:12.827000,20.3,34.0,940.0,False,31.2,282,1.5
101,0 days 01:41:12.828000,20.3,35.0,939.9,False,31.2,285,2.5
102,0 days 01:42:12.829000,20.4,33.0,939.9,False,31.9,267,2.2
103,0 days 01:43:12.829000,20.4,34.0,939.9,False,32.3,318,2.2
104,0 days 01:44:12.825000,20.5,34.0,939.9,False,32.9,91,1.7
105,0 days 01:45:12.824000,20.7,34.0,939.9,False,33.0,19,1.6
106,0 days 01:46:12.823000,20.8,33.0,939.9,False,33.6,329,0.8
107,0 days 01:47:12.826000,20.8,33.0,939.9,False,33.6,329,0.8
108,0 days 01:48:12.880000,20.8,32.0,939.9,False,33.6,276,1.1
109,0 days 01:49:12.823000,20.7,33.0,939.9,False,33.2,327,1.6
110,0 days 01:50:12.856000,20.7,32.0,939.9,False,33.2,127,1.6
111,0 days 01:51:12.855000,20.7,33.0,939.7,False,33.2,212,1.2
112,0 days 01:52:12.866000,20.6,33.0,939.7,False,33.1,299,1.0
113,0 days 01:53:12.863000,20.6,34.0,939.9,False,33.5,268,1.1
114,0 days 01:54:12.868000,20.7,34.0,939.9,False,33.8,106,1.2
115,0 days 01:55:12.870000,20.8,33.0,939.7,False,34.3,114,1.6
116,0 days 01:56:12.896000,20.9,33.0,939.7,False,34.3,114,1.6
117,0 days 01:57:12.908000,21.0,32.0,939.7,False,34.3,61,0.8
