,Time,Status
0,0 days 00:00:07.359000,Inactive
1,0 days 00:57:47.946000,Started
2,0 days 02:33:09.385000,Finished
3,0 days 02:36:52.940000,Finalised
4,0 days 02:36:52.940000,Ends
