,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2025-06-14 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2025-06-14 20:04:52,Other,CAR 87 (BEA) TIME 1:32.006 DELETED - TRACK LIMITS AT TURN 2 LAP 4 16:03:18,,,,,,
2,2025-06-14 20:05:28,Other,CAR 44 (HAM) TIME 1:34.866 DELETED - TRACK LIMITS AT TURN 2 LAP 3 16:03:54,,,,,,
3,2025-06-14 20:07:00,Other,CAR 44 (HAM) TIME 1:13.829 DELETED - TRACK LIMITS AT TURN 9 LAP 4 16:06:01,,,,,,
4,2025-06-14 20:12:31,Flag,RED FLAG,,RED,Track,,,
5,2025-06-14 20:13:03,Other,CAR 23 (ALB) TIME 1:15.908 DELETED - TRACK LIMITS AT TURN 14 LAP 9 16:11:53,,,,,,
6,2025-06-14 20:14:47,Other,TURN 13 INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
7,2025-06-14 20:16:31,Other,Q1 WILL RESUME AT 16:20,,,,,,
8,2025-06-14 20:16:34,Flag,TRACK CLEAR,,CLEAR,Track,,,
9,2025-06-14 20:17:00,Drs,DRS ENABLED,ENABLED,,,,,
10,2025-06-14 20:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2025-06-14 20:23:02,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
12,2025-06-14 20:24:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
13,2025-06-14 20:24:14,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
14,2025-06-14 20:25:22,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
15,2025-06-14 20:25:26,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
16,2025-06-14 20:25:30,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
17,2025-06-14 20:25:42,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
18,2025-06-14 20:26:36,Other,TURN 6 INCIDENT INVOLVING CARS 6 (HAD) AND 55 (SAI) NOTED - IMPEDING,,,,,,
19,2025-06-14 20:27:09,Other,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 10 16:25:02 (PIT),,,,,,
20,2025-06-14 20:28:00,Other,Q2 WILL START AT 16:33,,,,,,
21,2025-06-14 20:29:03,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 6 (HAD), 23 (ALB), 12 (ANT), 5 (BOR), 16 (LEC), 4 (NOR), 44 (HAM), 63 (RUS), 27 (HUL), 81 (PIA), 30 (LAW), 22 (TSU), 10 (GAS), 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
