,Time,Status
0,0 days 00:00:05.535000,Inactive
1,0 days 00:33:33.451000,Started
2,0 days 02:07:34.006000,Finished
3,0 days 02:11:56.692000,Finalised
4,0 days 02:13:03.376000,Ends
