,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-11-30 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2019-11-30 13:07:43,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.0,,
2,2019-11-30 13:07:48,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
3,2019-11-30 13:08:08,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 21,,,,,5,
4,2019-11-30 13:16:24,Other,PIT LANE INCIDENT INVOLVING CAR 26 (KVY) INTO THE PATH OF CAR 8 (GRO) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
5,2019-11-30 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2019-11-30 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2019-11-30 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2019-11-30 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2019-11-30 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
