,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-04-22 14:51:19,Other,LOW GRIP CONDITIONS,,,,,,
1,2022-04-22 14:53:07,Other,WET TRACK,,,,,,
2,2022-04-22 14:45:02,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 40%,,,,,,
3,2022-04-22 14:46:28,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
4,2022-04-22 14:47:16,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
5,2022-04-22 14:51:19,Other,LOW GRIP CONDITIONS,,,,,,
6,2022-04-22 14:53:07,Other,WET TRACK,,,,,,
7,2022-04-22 14:56:24,Drs,DRS DISABLED,DISABLED,,,,,
8,2022-04-22 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2022-04-22 15:05:55,Flag,RED FLAG,,RED,Track,,,
10,2022-04-22 15:06:40,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,
11,2022-04-22 15:12:29,Other,SESSION WILL RESUME AT 17:17,,,,,,
12,2022-04-22 15:12:33,Flag,TRACK CLEAR,,CLEAR,Track,,,
13,2022-04-22 15:12:34,Drs,DRS DISABLED,DISABLED,,,,,
14,2022-04-22 15:17:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2022-04-22 15:17:48,Other,NORMAL GRIP CONDITIONS,,,,,,
16,2022-04-22 15:21:03,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 14,,,,,47,
17,2022-04-22 15:21:40,Other,CAR 47 (MSC) TIME 1:32.381 DELETED - TRACK LIMITS AT TURN 14 LAP 7 17:20:34,,,,,,
18,2022-04-22 15:24:23,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
19,2022-04-22 15:24:24,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
20,2022-04-22 15:24:26,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
21,2022-04-22 15:24:27,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
22,2022-04-22 15:24:42,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
23,2022-04-22 15:24:44,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
24,2022-04-22 15:25:16,CarEvent,CAR 6 (LAT) SPUN AND CONTINUED AT TURN 5,,,,,6,
25,2022-04-22 15:27:28,Other,TURN 5 INCIDENT INVOLVING CAR 77 (BOT) NOTED - YELLOW FLAG,,,,,,
26,2022-04-22 15:28:00,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CAR 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG,,,,,,
27,2022-04-22 15:29:06,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
28,2022-04-22 15:29:24,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
29,2022-04-22 15:29:34,Other,Q2 WILL START AT 17:37,,,,,,
30,2022-04-22 15:37:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
31,2022-04-22 15:41:08,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
32,2022-04-22 15:41:10,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
33,2022-04-22 15:41:19,Flag,RED FLAG,,RED,Track,,,
34,2022-04-22 15:41:19,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
35,2022-04-22 15:41:19,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
36,2022-04-22 15:44:46,Other,RACE WILL RESUME AT 17:50,,,,,,
37,2022-04-22 15:47:44,Flag,TRACK CLEAR,,CLEAR,Track,,,
38,2022-04-22 15:47:46,Drs,DRS DISABLED,DISABLED,,,,,
39,2022-04-22 15:47:48,Other,LOW GRIP CONDITIONS,,,,,,
40,2022-04-22 15:50:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
41,2022-04-22 15:56:42,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
42,2022-04-22 15:56:44,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
43,2022-04-22 16:00:42,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
44,2022-04-22 16:01:38,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
45,2022-04-22 16:01:49,Other,Q3 WILL START AT 18:09,,,,,,
46,2022-04-22 16:09:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
47,2022-04-22 16:10:47,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 2,,,,,1,
48,2022-04-22 16:11:51,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
49,2022-04-22 16:12:10,Flag,RED FLAG,,RED,Track,,,
50,2022-04-22 16:12:10,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
51,2022-04-22 16:13:38,Other,SESSION WILL RESUME AT 18:18,,,,,,
52,2022-04-22 16:14:14,Flag,TRACK CLEAR,,CLEAR,Track,,,
53,2022-04-22 16:14:16,Drs,DRS DISABLED,DISABLED,,,,,
54,2022-04-22 16:15:02,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 60%,,,,,,
55,2022-04-22 16:18:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
56,2022-04-22 16:20:49,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 2,,,,,11,
57,2022-04-22 16:21:02,CarEvent,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 11,,,,,14,
58,2022-04-22 16:22:07,Other,CAR 11 (PER) TIME 1:32.056 DELETED - TRACK LIMITS AT TURN 2 LAP 22 18:20:20,,,,,,
59,2022-04-22 16:22:12,Other,CAR 14 (ALO) TIME 1:41.547 DELETED - TRACK LIMITS AT TURN 13 LAP 23 18:20:39,,,,,,
60,2022-04-22 16:22:19,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 2,,,,,5,
