,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-12-11 12:45:55,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2021-12-11 12:00:08,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 26 DEGREES,,,,,,
2,2021-12-11 12:45:55,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
3,2021-12-11 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2021-12-11 13:02:31,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 1,,,,,47,
5,2021-12-11 13:02:52,CarEvent,CAR 9 (MAZ) OFF TRACK AND CONTINUED AT TURN 1,,,,,9,
6,2021-12-11 13:10:07,Other,CAR 10 (GAS) TIME 1:23.842 DELETED - TRACK LIMITS AT TURN 16,,,,,,
7,2021-12-11 13:11:36,Flag,RED FLAG,,RED,Track,,,
8,2021-12-11 13:12:48,Other,SESSION WILL RESUME AT 17:14,,,,,,
9,2021-12-11 13:13:39,Flag,TRACK CLEAR,,CLEAR,Track,,,
10,2021-12-11 13:13:41,Drs,DRS ENABLED,ENABLED,,,,,
11,2021-12-11 13:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
12,2021-12-11 13:15:08,Other,TURN 16 INCIDENT INVOLVING CARS 5 (VET) AND 31 (OCO) NOTED ,,,,,,
13,2021-12-11 13:19:12,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 1,,,,,47,
14,2021-12-11 13:20:25,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
15,2021-12-11 13:21:02,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
16,2021-12-11 13:21:33,Other,TURN 16 INCIDENT INVOLVING CARS 5 (VET) AND 55 (SAI) NOTED,,,,,,
17,2021-12-11 13:21:56,Other,TURN 16 INCIDENT INVOLVING CARS 5 (VET) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
18,2021-12-11 13:22:56,Other,Q2 WILL START AT 17:28,,,,,,
19,2021-12-11 13:23:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
20,2021-12-11 13:23:09,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
21,2021-12-11 13:24:37,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
22,2021-12-11 13:24:42,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
23,2021-12-11 13:26:03,Other,TURN 16 INCIDENT INVOLVING CARS 5 (VET) AND 55 (SAI) NO INVESTIGATION NECESSARY,,,,,,
24,2021-12-11 13:28:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
25,2021-12-11 13:34:06,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 1,,,,,22,
