,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-10-31 12:45:37,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2020-10-31 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2020-10-31 13:07:32,Other,CAR 7 (RAI) TIME 1:16.207 DELETED - TRACK LIMITS AT TURN 9,,,,,,
3,2020-10-31 13:09:43,Other,CAR 77 (BOT) TIME 1:14.626 DELETED - TRACK LIMITS AT TURN 9,,,,,,
4,2020-10-31 13:10:14,Other,CAR 23 (ALB) TIME 1:15.539 DELETED - TRACK LIMITS AT TURN 9,,,,,,
5,2020-10-31 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2020-10-31 13:18:10,Other,CAR 7 (RAI) TIME 1:15.758 DELETED - TRACK LIMITS AT TURN 15,,,,,,
7,2020-10-31 13:19:17,Other,CAR 44 (HAM) TIME 1:14.321 DELETED - TRACK LIMITS AT TURN 9,,,,,,
8,2020-10-31 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2020-10-31 13:31:19,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
10,2020-10-31 13:31:29,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
11,2020-10-31 13:31:39,CarEvent,CAR 23 (ALB) SPUN AND CONTINUED AT TURN 15,,,,,23,
12,2020-10-31 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2020-10-31 13:40:08,Other,CAR 18 (STR) TIME 1:16.152 DELETED - TRACK LIMITS AT TURN 15,,,,,,
14,2020-10-31 13:42:03,Other,CAR 5 (VET) TIME 1:15.274 DELETED - TRACK LIMITS AT TURN 15,,,,,,
15,2020-10-31 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
16,2020-10-31 13:52:18,Other,CAR 23 (ALB) TIME 1:14.655 DELETED - TRACK LIMITS AT TURN 9,,,,,,
17,2020-10-31 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
18,2020-10-31 14:18:02,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
