,Time,Status
0,0 days 00:00:10.781000,Inactive
1,0 days 00:57:59.581000,Started
2,0 days 02:29:52.503000,Finished
3,0 days 02:46:58.497000,Finalised
4,0 days 02:53:14.423000,Ends
