,Meeting,SessionStatus,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1263,Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Name,Canadian Grand Prix,Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
OfficialName,FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2025,Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Location,Montréal,Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Number,10,Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Country,"{'Key': 46, 'Code': 'CAN', 'Name': 'Canada'}",Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Circuit,"{'Key': 23, 'ShortName': 'Montreal'}",Inactive,,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
Status,,Inactive,Generating,9963,Race,Race,2025-06-15 14:00:00,2025-06-15 16:00:00,-1 days +20:00:00,2025/2025-06-15_Canadian_Grand_Prix/2025-06-15_Race/
