,Time,Status
0,0 days 00:00:06.344000,Inactive
1,0 days 00:15:00.221000,Started
2,0 days 00:33:00.268000,Finished
3,0 days 00:38:10.426000,Inactive
4,0 days 00:40:00.265000,Started
5,0 days 00:55:00.274000,Finished
6,0 days 01:18:12.710000,Inactive
7,0 days 01:20:00.240000,Started
8,0 days 01:32:00.271000,Finished
9,0 days 01:34:42.901000,Finalised
10,0 days 01:34:42.901000,Ends
