,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:23.260000,19.9,71.5,994.0,False,28.1,352,1.6
1,0 days 00:01:23.273000,19.8,71.5,994.0,False,28.2,9,1.9
2,0 days 00:02:23.286000,19.8,72.0,994.0,False,28.2,346,1.6
3,0 days 00:03:23.300000,19.9,71.7,994.0,False,28.3,344,1.1
4,0 days 00:04:23.313000,19.9,70.9,994.0,False,28.4,349,1.7
5,0 days 00:05:23.326000,19.9,71.5,994.1,False,28.4,333,1.5
6,0 days 00:06:23.341000,19.8,71.3,994.0,True,28.2,1,2.0
7,0 days 00:07:23.352000,19.9,71.7,994.1,True,28.2,14,1.6
8,0 days 00:08:23.367000,19.9,72.0,994.1,True,28.2,2,1.1
9,0 days 00:09:23.381000,19.9,70.8,994.0,True,28.2,18,1.5
10,0 days 00:10:23.395000,19.8,71.2,994.0,True,28.1,358,1.6
11,0 days 00:11:23.405000,19.7,71.9,993.9,True,27.9,347,1.9
12,0 days 00:12:23.422000,19.7,72.0,994.0,False,28.0,15,1.7
13,0 days 00:13:23.433000,19.7,72.0,994.0,False,28.1,12,1.2
14,0 days 00:14:23.446000,19.8,71.4,993.9,False,28.1,9,2.2
15,0 days 00:15:23.458000,19.7,71.5,993.9,False,27.9,1,2.1
16,0 days 00:16:23.471000,19.5,71.9,994.0,False,27.9,5,2.3
17,0 days 00:17:23.486000,19.6,72.1,994.0,True,27.9,325,1.8
18,0 days 00:18:23.500000,19.7,72.3,993.9,True,27.9,131,1.0
19,0 days 00:19:23.512000,19.9,69.5,994.0,False,28.0,3,1.3
20,0 days 00:20:23.525000,19.8,69.1,994.0,False,28.1,32,2.2
21,0 days 00:21:23.538000,19.8,69.4,994.0,False,28.1,29,1.3
22,0 days 00:22:23.552000,19.7,68.8,994.0,False,28.1,22,1.9
23,0 days 00:23:23.568000,19.7,69.0,993.9,False,28.1,3,1.2
24,0 days 00:24:23.579000,19.7,69.1,994.0,False,28.2,29,2.1
25,0 days 00:25:23.595000,19.7,69.4,994.0,False,28.3,5,1.4
26,0 days 00:26:23.605000,19.9,67.6,994.0,False,28.5,17,1.4
27,0 days 00:27:23.620000,20.0,67.7,994.0,False,28.7,256,1.6
28,0 days 00:28:23.631000,20.2,66.8,993.9,False,28.9,355,1.4
29,0 days 00:29:23.646000,20.1,66.2,993.9,True,28.5,57,0.5
30,0 days 00:30:23.659000,20.2,66.2,993.9,True,28.5,350,1.7
31,0 days 00:31:23.671000,20.1,65.9,993.9,True,28.7,18,2.0
32,0 days 00:32:23.687000,19.9,66.7,993.9,True,28.6,2,1.8
33,0 days 00:33:23.698000,19.9,66.2,994.0,False,28.6,268,1.1
34,0 days 00:34:23.711000,20.0,66.4,994.0,False,28.8,324,1.0
35,0 days 00:35:23.726000,20.0,66.4,993.9,False,28.8,0,0.9
36,0 days 00:36:23.740000,20.0,66.6,994.0,False,28.9,22,0.7
37,0 days 00:37:23.755000,20.1,66.1,994.0,False,29.0,22,1.2
38,0 days 00:38:23.770000,20.1,66.0,993.9,False,29.0,11,1.7
39,0 days 00:39:23.782000,20.1,65.4,993.9,False,29.1,18,1.5
40,0 days 00:40:23.796000,20.1,65.3,993.9,False,29.1,29,1.4
41,0 days 00:41:23.816000,20.1,65.6,993.9,False,29.1,6,1.5
42,0 days 00:42:23.824000,20.1,66.4,993.9,True,29.1,355,1.4
43,0 days 00:43:23.840000,20.2,66.2,993.9,False,29.2,61,1.0
44,0 days 00:44:23.855000,20.2,66.6,993.8,False,29.2,353,1.1
45,0 days 00:45:23.868000,20.2,67.3,993.9,False,29.3,338,1.6
46,0 days 00:46:23.881000,20.2,67.3,993.8,False,29.4,17,0.7
47,0 days 00:47:23.895000,20.3,66.7,993.9,False,29.5,344,1.2
48,0 days 00:48:23.911000,20.3,66.5,993.9,False,29.3,33,0.6
49,0 days 00:49:23.925000,20.2,66.5,993.8,False,29.3,136,1.4
50,0 days 00:50:23.938000,20.3,66.3,993.8,False,29.5,40,0.7
51,0 days 00:51:23.953000,20.3,65.8,993.9,False,29.5,27,1.2
52,0 days 00:52:23.966000,20.3,65.8,993.9,False,29.5,27,1.2
53,0 days 00:53:23.979000,20.3,66.1,993.8,False,29.4,23,0.4
54,0 days 00:54:23.995000,20.3,66.0,993.8,False,29.4,108,0.4
55,0 days 00:55:24.005000,20.4,65.5,993.9,False,29.5,64,0.9
56,0 days 00:56:24.021000,20.2,65.6,993.9,False,29.5,96,1.2
