,Time,Status
0,0 days 00:00:06.175000,Inactive
1,0 days 00:14:46.638000,Started
2,0 days 00:32:46.633000,Finished
3,0 days 00:38:04.921000,Inactive
4,0 days 00:39:46.639000,Started
5,0 days 00:54:46.652000,Finished
6,0 days 01:01:01.314000,Inactive
7,0 days 01:02:46.653000,Started
8,0 days 01:14:46.645000,Finished
9,0 days 01:18:28.484000,Finalised
10,0 days 01:24:39.859000,Ends
