,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-09-01 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-09-01 13:17:55,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 2,,,,,20,
2,2018-09-01 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2018-09-01 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2018-09-01 13:28:06,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 5,,,,,20,
5,2018-09-01 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2018-09-01 13:46:57,Other,TURN 1 INCIDENT INVOLVING CARS 14 (ALO) AND 20 (MAG) WILL BE INVESTIGATED AFTER QUALIFYING,,,,,,
7,2018-09-01 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2018-09-01 13:55:09,CarEvent,CAR 5 (VET) MISSED THE APEX OF TURN 2,,,,,5,
9,2018-09-01 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
