,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-06-23 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-06-23 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2,2018-06-23 14:22:57,Other,TURN 15 INCIDENT INVOLVING CAR 35 (SIR) IMPEDING CAR 27 (HUL) NOTED,,,,,,
3,2018-06-23 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2018-06-23 14:26:34,Other,TURN 15 INCIDENT INVOLVING CARS 35 (SIR) AND 27 (HUL) - NO INVESTIGATION NECESSARY,,,,,,
5,2018-06-23 14:32:11,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
6,2018-06-23 14:32:16,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
7,2018-06-23 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2018-06-23 14:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2018-06-23 14:52:05,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
10,2018-06-23 14:52:05,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
11,2018-06-23 14:52:13,Flag,RED FLAG,,RED,Track,,,
12,2018-06-23 14:52:13,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
13,2018-06-23 14:52:13,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
14,2018-06-23 14:52:55,CarEvent,CAR 8 (GRO) STOPPED AT TURN 4,,,,,8,
15,2018-06-23 14:56:39,Other,SESSION WILL RE-START AT 16:58,,,,,,
16,2018-06-23 14:57:10,Flag,TRACK CLEAR,,CLEAR,Track,,,
17,2018-06-23 14:57:12,Drs,DRS ENABLED,ENABLED,,,,,
18,2018-06-23 14:58:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
19,2018-06-23 15:05:49,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
