,Time,Status
0,0 days 00:00:03.828000,Inactive
1,0 days 01:02:44.614000,Started
2,0 days 02:25:15.263000,Finished
3,0 days 02:30:13.525000,Finalised
4,0 days 02:31:29.618000,Ends
