,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:47.130000,8.5,60.7,949.3,False,16.8,180,2.6
1,0 days 00:01:47.129000,8.6,60.8,949.2,False,16.8,187,3.2
2,0 days 00:02:47.132000,8.6,61.1,949.3,False,16.8,173,3.1
3,0 days 00:03:47.132000,8.6,60.8,949.3,False,16.8,203,3.6
4,0 days 00:04:47.136000,8.6,60.7,949.1,False,17.0,198,3.6
5,0 days 00:05:47.132000,8.7,60.5,949.3,False,17.5,178,3.3
6,0 days 00:06:47.135000,8.9,60.3,949.2,False,18.1,213,2.8
7,0 days 00:07:47.133000,8.9,60.4,949.2,False,18.2,204,2.3
8,0 days 00:08:47.135000,9.2,60.8,949.2,False,18.6,204,2.5
9,0 days 00:09:47.134000,9.3,60.2,949.2,False,18.6,92,2.2
10,0 days 00:10:47.142000,9.2,59.5,949.2,False,18.3,193,1.5
11,0 days 00:11:47.138000,9.3,59.2,949.3,False,18.3,198,2.5
12,0 days 00:12:47.148000,9.3,57.6,949.2,False,18.5,201,3.5
13,0 days 00:13:47.138000,9.3,57.0,949.3,False,18.7,203,2.7
14,0 days 00:14:47.143000,9.3,56.2,949.2,False,18.6,178,3.1
15,0 days 00:15:47.141000,9.2,55.4,949.2,False,18.3,209,3.2
16,0 days 00:16:47.159000,9.2,56.9,949.2,False,17.9,199,3.3
17,0 days 00:17:47.158000,9.2,57.2,949.2,False,17.8,183,3.3
18,0 days 00:18:47.163000,9.1,56.5,949.2,False,17.6,178,2.2
19,0 days 00:19:47.161000,9.2,56.3,949.1,False,17.5,186,2.1
20,0 days 00:20:47.210000,9.3,56.8,949.1,False,17.8,123,2.3
21,0 days 00:21:47.193000,9.4,56.7,949.3,False,17.9,165,1.8
22,0 days 00:22:47.199000,9.6,56.4,949.2,False,18.3,198,1.8
23,0 days 00:23:47.209000,9.8,55.9,949.2,False,18.3,213,2.3
24,0 days 00:24:47.230000,9.9,55.8,949.2,False,18.6,201,2.5
25,0 days 00:25:47.231000,9.9,55.9,949.3,False,18.8,190,2.0
26,0 days 00:26:47.241000,10.0,56.1,949.1,False,18.9,190,2.8
27,0 days 00:27:47.243000,10.0,56.5,949.2,False,18.9,181,2.1
28,0 days 00:28:47.249000,9.9,56.2,949.1,False,18.9,188,3.4
29,0 days 00:29:47.249000,9.7,55.6,949.1,False,18.8,189,3.7
30,0 days 00:30:47.259000,9.4,56.1,949.1,False,17.5,210,3.0
31,0 days 00:31:47.263000,9.2,57.2,949.1,False,17.5,204,1.8
32,0 days 00:32:47.266000,9.3,56.8,949.1,False,18.2,212,2.5
