,Time,Status
0,0 days 00:00:05.213000,Inactive
1,0 days 00:12:10.707000,Started
2,0 days 00:30:10.709000,Finished
3,0 days 00:35:30.019000,Inactive
4,0 days 00:37:10.712000,Started
5,0 days 00:52:10.715000,Finished
6,0 days 00:58:25.945000,Inactive
7,0 days 01:00:10.701000,Started
8,0 days 01:12:10.725000,Finished
9,0 days 01:15:02.586000,Finalised
10,0 days 01:15:02.586000,Ends
