,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-10-10 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2020-10-10 13:02:35,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 4,,,,,20,
2,2020-10-10 13:03:26,Other,CAR 20 (MAG) TIME 1:28.861 DELETED - TRACK LIMITS AT TURN 4,,,,,,
3,2020-10-10 13:03:43,CarEvent,CAR 99 (GIO) OFF TRACK AND CONTINUED AT TURN 4,,,,,99,
4,2020-10-10 13:04:45,Other,CAR 99 (GIO) TIME 1:28.817 DELETED - TRACK LIMITS AT TURN 4,,,,,,
5,2020-10-10 13:10:20,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 4,,,,,23,
6,2020-10-10 13:13:58,CarEvent,CAR 8 (GRO) OFF TRACK AND CONTINUED AT TURN 4,,,,,8,
7,2020-10-10 13:14:32,Other,CAR 8 (GRO) TIME 1:27.118 DELETED - TRACK LIMITS AT TURN 4,,,,,,
8,2020-10-10 13:17:54,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 14,,,,,20,
9,2020-10-10 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
10,2020-10-10 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2020-10-10 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
12,2020-10-10 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2020-10-10 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
