,Time,Status,Message
0,0 days 00:07:39.367000,1,AllClear
1,0 days 00:24:51.907000,2,Yellow
2,0 days 00:25:10.447000,1,AllClear
3,0 days 00:26:48.460000,2,Yellow
4,0 days 00:27:03.965000,1,AllClear
