,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-05-26 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-05-26 13:03:49,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2,2018-05-26 13:03:51,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
3,2018-05-26 13:10:02,Other,INCIDENT INVOLVING CAR 77 (BOT) IMPEDING CAR 7 (RAI) NOTED,,,,,,
4,2018-05-26 13:14:42,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
5,2018-05-26 13:14:44,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
6,2018-05-26 13:17:11,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
7,2018-05-26 13:17:13,Drs,DRS DISABLED,DISABLED,,,,,
8,2018-05-26 13:17:53,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
9,2018-05-26 13:17:53,Drs,DRS ENABLED,ENABLED,,,,,
10,2018-05-26 13:17:54,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1,,,,,16,
11,2018-05-26 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
12,2018-05-26 13:19:02,Other,INCIDENT INVOLVING CAR 77 (BOT) IMPEDING CAR 7 (RAI) - NO INVESTIGATION NECESSARY,,,,,,
13,2018-05-26 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2018-05-26 13:34:16,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
15,2018-05-26 13:34:20,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
16,2018-05-26 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
17,2018-05-26 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2018-05-26 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
19,2018-05-26 14:01:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
20,2018-05-26 14:01:34,Drs,DRS DISABLED,DISABLED,,,,,
21,2018-05-26 14:02:12,Drs,DRS ENABLED,ENABLED,,,,,
22,2018-05-26 14:02:12,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
