,Time,Status,Message
0,0 days 00:07:49.301000,2,Yellow
1,0 days 00:07:51.289000,1,AllClear
2,0 days 00:18:41.753000,2,Yellow
3,0 days 00:18:44.400000,1,AllClear
4,0 days 00:21:11.605000,2,Yellow
5,0 days 00:21:52.811000,1,AllClear
6,0 days 00:38:16.264000,2,Yellow
7,0 days 00:38:20.398000,1,AllClear
8,0 days 01:05:33.056000,2,Yellow
9,0 days 01:06:11.961000,1,AllClear
