,Time,Status
0,0 days 00:00:04.125000,Inactive
1,0 days 01:02:04.106000,Started
2,0 days 02:40:12.976000,Finished
3,0 days 02:44:27.143000,Finalised
4,0 days 03:04:47.439000,Ends
