,Time,Status
0,0 days 00:00:04.262000,Inactive
1,0 days 00:39:59.094000,Started
2,0 days 00:57:59.110000,Finished
3,0 days 01:03:19.600000,Inactive
4,0 days 01:04:59.087000,Started
5,0 days 01:19:59.101000,Finished
6,0 days 01:26:23.292000,Inactive
7,0 days 01:27:59.099000,Started
8,0 days 01:39:59.111000,Finished
9,0 days 01:44:50.200000,Finalised
10,0 days 02:01:21.643000,Ends
