,Time,Status,Message
0,0 days 00:02:10.211000,1,AllClear
1,0 days 01:03:04.009000,2,Yellow
2,0 days 01:03:23.324000,5,Red
3,0 days 01:21:29.956000,1,AllClear
4,0 days 02:38:44.466000,2,Yellow
5,0 days 02:39:26.728000,1,AllClear
