,Time,Status
0,0 days 00:00:05.062000,Inactive
1,0 days 00:56:34.052000,Started
2,0 days 02:35:04.059000,Finished
3,0 days 02:39:14.200000,Finalised
4,0 days 02:46:42.761000,Ends
