,Time,Status
0,0 days 00:00:04.488000,Inactive
1,0 days 00:13:14.475000,Started
2,0 days 00:16:23.478000,Aborted
3,0 days 00:23:35.961000,Inactive
4,0 days 00:27:14.472000,Started
5,0 days 00:42:05.455000,Finished
6,0 days 00:47:45.256000,Inactive
7,0 days 00:49:14.468000,Started
8,0 days 01:04:14.451000,Finished
9,0 days 01:10:13.907000,Inactive
10,0 days 01:12:14.457000,Started
11,0 days 01:24:14.477000,Finished
12,0 days 01:28:16.973000,Finalised
13,0 days 01:28:16.973000,Ends
