,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:39.259000,33.6,38.0,989.5,False,47.7,106,1.8
1,0 days 00:01:39.256000,33.7,37.0,989.6,False,47.2,104,2.4
2,0 days 00:02:39.271000,33.7,38.0,989.5,False,47.2,98,3.8
3,0 days 00:03:39.264000,33.6,38.0,989.4,False,47.5,91,5.2
4,0 days 00:04:39.269000,33.5,39.0,989.5,False,47.2,133,4.0
5,0 days 00:05:39.277000,33.6,39.0,989.6,False,47.1,121,2.5
6,0 days 00:06:39.280000,33.6,38.0,989.5,False,47.1,97,1.7
7,0 days 00:07:39.280000,33.6,38.0,989.5,False,47.1,61,2.9
8,0 days 00:08:39.272000,33.5,38.0,989.5,False,47.1,60,2.0
9,0 days 00:09:39.281000,33.5,38.0,989.5,False,47.5,313,1.9
10,0 days 00:10:39.278000,33.5,38.0,989.4,False,47.5,290,1.6
11,0 days 00:11:39.285000,33.6,37.0,989.5,False,47.8,251,1.3
12,0 days 00:12:39.286000,33.8,37.0,989.4,False,48.1,8,2.1
13,0 days 00:13:39.271000,33.9,36.0,989.5,False,48.0,96,1.6
14,0 days 00:14:39.286000,33.9,36.0,989.4,False,47.8,86,2.4
15,0 days 00:15:39.277000,33.8,37.0,989.5,False,47.4,103,1.5
16,0 days 00:16:39.297000,33.8,36.0,989.4,False,47.4,162,1.6
17,0 days 00:17:39.308000,33.8,36.0,989.5,False,47.6,67,0.7
18,0 days 00:18:39.311000,33.9,36.0,989.5,False,47.9,303,0.5
19,0 days 00:19:39.321000,34.0,35.0,989.5,False,48.0,90,1.7
20,0 days 00:20:39.338000,34.1,35.0,989.5,False,47.7,89,2.2
21,0 days 00:21:39.337000,34.0,36.0,989.4,False,47.4,144,3.3
22,0 days 00:22:39.338000,34.0,36.0,989.6,False,46.8,149,2.6
23,0 days 00:23:39.353000,33.9,37.0,989.6,False,47.1,121,1.5
24,0 days 00:24:39.363000,34.0,36.0,989.6,False,47.3,346,1.3
25,0 days 00:25:39.383000,34.0,36.0,989.6,False,47.1,132,1.2
26,0 days 00:26:39.397000,34.1,36.0,989.6,False,47.1,118,2.6
27,0 days 00:27:39.423000,34.0,37.0,989.5,False,47.0,44,1.5
28,0 days 00:28:39.423000,34.0,36.0,989.5,False,47.1,303,2.8
29,0 days 00:29:39.423000,33.9,37.0,989.5,False,46.2,297,2.8
30,0 days 00:30:39.427000,33.8,37.0,989.4,False,46.2,322,2.2
