,Time,Status
0,0 days 00:00:06.315000,Inactive
1,0 days 00:33:22.751000,Started
2,0 days 02:01:24.178000,Finished
3,0 days 02:08:07.042000,Finalised
4,0 days 02:08:07.042000,Ends
