,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:35.547000,27.6,59.8,1009.9,False,37.0,28,1.1
1,0 days 00:01:35.539000,27.6,59.8,1009.9,False,36.5,355,0.7
2,0 days 00:02:35.582000,27.5,60.2,1010.0,False,36.4,33,0.3
3,0 days 00:03:35.580000,27.6,60.1,1010.0,False,36.4,56,0.4
4,0 days 00:04:35.607000,27.6,59.5,1009.9,False,36.3,140,0.5
5,0 days 00:05:35.573000,27.7,59.5,1009.9,False,36.3,44,0.8
6,0 days 00:06:35.603000,27.6,57.3,1010.0,False,36.4,40,1.4
7,0 days 00:07:35.585000,27.3,57.9,1010.1,False,35.6,19,1.9
8,0 days 00:08:35.617000,27.1,58.3,1010.0,False,35.1,40,0.6
9,0 days 00:09:35.605000,27.1,57.7,1010.0,False,35.2,42,2.0
10,0 days 00:10:35.598000,27.0,56.2,1010.0,False,35.2,38,2.5
11,0 days 00:11:35.615000,26.7,56.5,1010.0,False,34.9,22,1.5
12,0 days 00:12:35.618000,26.5,56.9,1009.9,False,34.6,27,1.1
13,0 days 00:13:35.620000,26.4,57.1,1010.2,False,34.5,36,1.9
14,0 days 00:14:35.609000,26.4,57.1,1010.1,False,34.5,29,1.7
15,0 days 00:15:35.614000,26.4,56.8,1010.1,False,34.4,36,1.6
16,0 days 00:16:35.625000,26.4,56.8,1010.0,False,34.4,48,1.5
17,0 days 00:17:35.614000,26.4,56.5,1010.0,False,34.3,41,2.7
18,0 days 00:18:35.616000,26.3,56.8,1010.1,False,34.2,27,1.5
19,0 days 00:19:35.607000,26.2,56.7,1009.9,False,34.1,26,2.1
20,0 days 00:20:35.611000,26.2,56.8,1009.9,False,33.8,30,1.8
21,0 days 00:21:35.621000,26.0,57.1,1010.0,False,33.9,23,1.8
22,0 days 00:22:35.605000,25.9,57.4,1010.0,False,33.5,338,1.7
23,0 days 00:23:35.610000,25.8,57.7,1009.8,False,33.5,31,1.8
24,0 days 00:24:35.621000,25.7,58.1,1009.9,False,33.5,40,3.0
25,0 days 00:25:35.627000,25.7,58.3,1009.9,False,33.5,41,2.2
