,Time,Status
0,0 days 00:00:09.075000,Inactive
1,0 days 00:15:00.136000,Started
2,0 days 00:33:00.135000,Finished
3,0 days 00:38:20.854000,Inactive
4,0 days 00:40:00.148000,Started
5,0 days 00:52:45.576000,Aborted
6,0 days 01:01:06.564000,Inactive
7,0 days 01:03:00.145000,Started
8,0 days 01:05:15.128000,Finished
9,0 days 01:12:13.026000,Inactive
10,0 days 01:14:00.137000,Started
11,0 days 01:26:00.155000,Finished
12,0 days 01:29:14.649000,Finalised
13,0 days 01:35:50.512000,Ends
