,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-09-26 11:45:17,Other,RISK OF RAIN FOR THIS SESSION IS 10%,,,,,,
1,2020-09-26 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2020-09-26 12:05:19,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 2,,,,,44,
3,2020-09-26 12:05:44,CarEvent,CAR 8 (GRO) OFF TRACK AND CONTINUED AT TURN 2,,,,,8,
4,2020-09-26 12:05:57,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 2,,,,,20,
5,2020-09-26 12:06:09,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 2,,,,,10,
6,2020-09-26 12:06:22,Other,CAR 44 (HAM) TIME 1:34.265 DELETED - TRACK LIMITS AT TURN 2,,,,,,
7,2020-09-26 12:06:24,Other,CAR 8 (GRO) TIME 1:34.980 DELETED - TRACK LIMITS AT TURN 2,,,,,,
8,2020-09-26 12:06:43,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 2,,,,,6,
9,2020-09-26 12:07:58,Other,CAR 20 (MAG) TIME 1:55.588 DELETED - TRACK LIMITS AT TURN 2,,,,,,
10,2020-09-26 12:08:03,Other,CAR 10 (GAS) TIME 2:22.558 DELETED - TRACK LIMITS AT TURN 2,,,,,,
11,2020-09-26 12:17:01,CarEvent,CAR 7 (RAI) SPUN AND CONTINUED AT TURN 2,,,,,7,
12,2020-09-26 12:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2020-09-26 12:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2020-09-26 12:29:23,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 18,,,,,44,
15,2020-09-26 12:29:34,Other,CAR 44 (HAM) TIME 1:32.085 DELETED - TRACK LIMITS AT TURN 18,,,,,,
16,2020-09-26 12:37:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
17,2020-09-26 12:37:46,Flag,RED FLAG,,RED,Track,,,
18,2020-09-26 12:37:46,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
19,2020-09-26 12:37:58,Other,MEDICAL CAR DEPLOYED,,,,,,
20,2020-09-26 12:46:01,Other,SESSION WILL RE-START AT 15:48,,,,,,
21,2020-09-26 12:47:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
22,2020-09-26 12:47:03,Drs,DRS ENABLED,ENABLED,,,,,
23,2020-09-26 12:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
24,2020-09-26 12:49:02,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 2,,,,,44,
25,2020-09-26 12:50:15,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
26,2020-09-26 12:50:32,Other,CAR 44 (HAM) TIME 13:52.728 DELETED - TRACK LIMITS AT TURN 2,,,,,,
27,2020-09-26 12:53:59,Other,Q3 WILL START AT 15:59,,,,,,
28,2020-09-26 12:59:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
29,2020-09-26 13:11:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
30,2020-09-26 13:20:48,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
31,2020-09-26 13:20:50,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
