,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2020-07-18 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2020-07-18 13:03:26,Other,CAR 99 (GIO) TIME 1:17.912 DELETED - TRACK LIMITS AT TURN 4,,,,,,
2,2020-07-18 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2020-07-18 13:22:57,Other,TURN 6 INCIDENT INVOLVING CARS 55 (SAI) AND 99 (GIO) NOTED,,,,,,
4,2020-07-18 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
5,2020-07-18 13:25:36,Other,TURN 6 INCIDENT INVOLVING CARS 55 (SAI) AND 99 (GIO) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
6,2020-07-18 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
7,2020-07-18 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
8,2020-07-18 13:51:41,Other,CAR 11 (PER) TIME 1:15.088 DELETED - TRACK LIMITS AT TURN 4,,,,,,
9,2020-07-18 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
10,2020-07-18 14:18:45,SafetyCar,SAFETY CAR THROUGH THE PIT LANE,THROUGH THE PIT LANE,,,,,
11,2020-07-18 14:21:30,Other,PIT LANE ENTRY CLEAR,,,,,,
