,Time,Status
0,0 days 00:00:06.376000,Inactive
1,0 days 00:14:59.930000,Started
2,0 days 00:32:59.935000,Finished
3,0 days 00:38:26.484000,Inactive
4,0 days 00:39:59.929000,Started
5,0 days 00:54:59.934000,Finished
6,0 days 01:01:22.120000,Inactive
7,0 days 01:02:59.931000,Started
8,0 days 01:15:00.028000,Finished
9,0 days 01:17:42.587000,Finalised
10,0 days 01:36:29.818000,Ends
